"","Months.closed","F.Mortality","Selectivity","NPV","Label"
"5699",1,0.17,102,1033530.44821794,"1-0.17-102"
"5700",1,0.17,105,750008.532766999,"1-0.17-105"
"5701",1,0.17,108,531295.449499799,"1-0.17-108"
"5702",1,0.17,110,367580.561294337,"1-0.17-110"
"5703",1,0.17,112,247655.545398756,"1-0.17-112"
"5704",1,0.17,113,160933.305515394,"1-0.17-113"
"5705",1,0.17,115,98289.0777391371,"1-0.17-115"
"5706",1,0.17,116,52253.7088469437,"1-0.17-116"
"5707",1,0.171,11,1319078.46805864,"1-0.171-11"
"5708",1,0.171,29,1748750.85517474,"1-0.171-29"
"5709",1,0.171,43,2312004.14209595,"1-0.171-43"
"5710",1,0.171,56,2815927.39255277,"1-0.171-56"
"5711",1,0.171,66,3133664.58973428,"1-0.171-66"
"5712",1,0.171,75,3023755.52954645,"1-0.171-75"
"5713",1,0.172,82,2703507.91257305,"1-0.172-82"
"5714",1,0.172,88,2268305.22256425,"1-0.172-88"
"5715",1,0.172,94,1813952.0673192,"1-0.172-94"
"5716",1,0.172,98,1395790.80099848,"1-0.172-98"
"5717",1,0.172,102,1040480.28298482,"1-0.172-102"
"5718",1,0.172,105,754929.268607313,"1-0.172-105"
"5719",1,0.172,108,534570.885824963,"1-0.172-108"
"5720",1,0.172,110,369570.3519065,"1-0.172-110"
"5721",1,0.172,112,248660.017919161,"1-0.172-112"
"5722",1,0.172,113,161183.047070917,"1-0.172-113"
"5723",1,0.172,115,97946.5445763617,"1-0.172-115"
"5724",1,0.172,116,51419.4785082267,"1-0.172-116"
"5725",1,0.173,11,1295753.94802685,"1-0.173-11"
"5726",1,0.173,29,1730810.25092861,"1-0.173-29"
"5727",1,0.173,43,2302595.82225664,"1-0.173-43"
"5728",1,0.173,56,2816769.04274448,"1-0.173-56"
"5729",1,0.173,66,3143542.75041007,"1-0.173-66"
"5730",1,0.173,75,3037843.90025087,"1-0.173-75"
"5731",1,0.174,82,2718429.10608222,"1-0.174-82"
"5732",1,0.174,88,2282120.05191003,"1-0.174-88"
"5733",1,0.174,94,1825623.05734067,"1-0.174-94"
"5734",1,0.174,98,1405011.52850662,"1-0.174-98"
"5735",1,0.174,102,1047371.55837687,"1-0.174-102"
"5736",1,0.174,105,759813.177094355,"1-0.174-105"
"5737",1,0.174,108,537825.381069153,"1-0.174-108"
"5738",1,0.174,110,371550.539713736,"1-0.174-110"
"5739",1,0.174,112,249662.734456403,"1-0.174-112"
"5740",1,0.174,113,161436.17908999,"1-0.174-113"
"5741",1,0.174,115,97610.3793031229,"1-0.174-115"
"5742",1,0.174,116,50592.7110805869,"1-0.174-116"
"5743",1,0.175,11,1272042.20174602,"1-0.175-11"
"5744",1,0.175,29,1712434.50445323,"1-0.175-29"
"5745",1,0.175,43,2292731.36436916,"1-0.175-43"
"5746",1,0.175,56,2817186.93224802,"1-0.175-56"
"5747",1,0.175,66,3153055.25033469,"1-0.175-66"
"5748",1,0.175,75,3051637.52995212,"1-0.175-75"
"5749",1,0.176,82,2733122.75990983,"1-0.176-82"
"5750",1,0.176,88,2295764.08238042,"1-0.176-88"
"5751",1,0.176,94,1837170.21961796,"1-0.176-94"
"5752",1,0.176,98,1414145.76404541,"1-0.176-98"
"5753",1,0.176,102,1054205.05762309,"1-0.176-102"
"5754",1,0.176,105,764660.816914664,"1-0.176-105"
"5755",1,0.176,108,541059.341576482,"1-0.176-108"
"5756",1,0.176,110,373521.432509225,"1-0.176-110"
"5757",1,0.176,112,250663.943698677,"1-0.176-112"
"5758",1,0.176,113,161692.919284914,"1-0.176-113"
"5759",1,0.176,115,97280.7873901192,"1-0.176-115"
"5760",1,0.176,116,49773.6098787075,"1-0.176-116"
"5761",1,0.177,11,1247953.05462987,"1-0.177-11"
"5762",1,0.177,29,1693632.67055849,"1-0.177-29"
"5763",1,0.177,43,2282418.66391202,"1-0.177-43"
"5764",1,0.177,56,2817187.60927614,"1-0.177-56"
"5765",1,0.177,66,3162207.26801311,"1-0.177-66"
"5766",1,0.177,75,3065140.3581163,"1-0.177-75"
"5767",1,0.178,82,2747591.77035788,"1-0.178-82"
"5768",1,0.178,88,2309239.42313977,"1-0.178-88"
"5769",1,0.178,94,1848595.06801598,"1-0.178-94"
"5770",1,0.178,98,1423194.58263011,"1-0.178-98"
"5771",1,0.178,102,1060981.53965812,"1-0.178-102"
"5772",1,0.178,105,769472.725093996,"1-0.178-105"
"5773",1,0.178,108,544273.15364487,"1-0.178-108"
"5774",1,0.178,110,375483.318953668,"1-0.178-110"
"5775",1,0.178,112,251663.875657698,"1-0.178-112"
"5776",1,0.178,113,161953.466875033,"1-0.178-113"
"5777",1,0.178,115,96957.9558633878,"1-0.178-115"
"5778",1,0.178,116,48962.3597768635,"1-0.178-116"
"5779",1,0.179,11,1223496.12556422,"1-0.179-11"
"5780",1,0.179,29,1674413.62793304,"1-0.179-29"
"5781",1,0.179,43,2271665.47033267,"1-0.179-43"
"5782",1,0.179,56,2816777.5042514,"1-0.179-56"
"5783",1,0.179,66,3171003.88968194,"1-0.179-66"
"5784",1,0.179,75,3078356.25309479,"1-0.179-75"
"5785",1,0.18,82,2761838.97979504,"1-0.18-82"
"5786",1,0.18,88,2322548.14147488,"1-0.18-88"
"5787",1,0.18,94,1859899.0831246,"1-0.18-94"
"5788",1,0.18,98,1432159.03196515,"1-0.18-98"
"5789",1,0.18,102,1067701.74012001,"1-0.18-102"
"5790",1,0.18,105,774249.417962312,"1-0.18-105"
"5791",1,0.18,108,547467.184473202,"1-0.18-108"
"5792",1,0.18,110,377436.469513803,"1-0.18-110"
"5793",1,0.18,112,252662.742603697,"1-0.18-112"
"5794",1,0.18,113,162218.003520666,"1-0.18-113"
"5795",1,0.18,115,96642.0542380397,"1-0.18-115"
"5796",1,0.18,116,48159.128142648,"1-0.18-116"
"5797",1,0.181,11,1198680.8316186,"1-0.181-11"
"5798",1,0.181,29,1654786.08312267,"1-0.181-29"
"5799",1,0.181,43,2260479.39032153,"1-0.181-43"
"5800",1,0.181,56,2815962.93245339,"1-0.181-56"
"5801",1,0.181,66,3179450.11144966,"1-0.181-66"
"5802",1,0.181,75,3091289.01387432,"1-0.181-75"
"5803",1,0.182,82,2775867.17809425,"1-0.182-82"
"5804",1,0.182,88,2335692.26403145,"1-0.182-88"
"5805",1,0.182,94,1871083.71335903,"1-0.182-94"
"5806",1,0.182,98,1441040.13345608,"1-0.182-98"
"5807",1,0.182,102,1074366.37230709,"1-0.182-102"
"5808",1,0.182,105,778991.392078233,"1-0.182-105"
"5809",1,0.182,108,550641.783068142,"1-0.182-108"
"5810",1,0.182,110,379381.137360664,"1-0.182-110"
"5811",1,0.182,112,253660.739960181,"1-0.182-112"
"5812",1,0.182,113,162486.694216799,"1-0.182-113"
"5813",1,0.182,115,96333.2354117724,"1-0.182-115"
"5814",1,0.182,116,47364.0657304775,"1-0.182-116"
"5815",1,0.183,11,1173516.39263097,"1-0.183-11"
"5816",1,0.183,29,1634758.57440351,"1-0.183-29"
"5817",1,0.183,43,2248867.89099936,"1-0.183-43"
"5818",1,0.183,56,2814750.09659367,"1-0.183-56"
"5819",1,0.183,66,3187550.84137546,"1-0.183-66"
"5820",1,0.183,75,3103942.37177352,"1-0.183-75"
"5821",1,0.184,82,2789679.10402313,"1-0.184-82"
"5822",1,0.184,88,2348673.77800666,"1-0.184-88"
"5823",1,0.184,94,1882150.37601865,"1-0.184-94"
"5824",1,0.184,98,1449838.88318128,"1-0.184-98"
"5825",1,0.184,102,1080976.12809548,"1-0.184-102"
"5826",1,0.184,105,783699.125114547,"1-0.184-105"
"5827",1,0.184,108,553797.281112217,"1-0.184-108"
"5828",1,0.184,110,381317.559229173,"1-0.184-110"
"5829",1,0.184,112,254658.047160074,"1-0.184-112"
"5830",1,0.184,113,162759.688148166,"1-0.184-113"
"5831",1,0.184,115,96031.6365197633,"1-0.184-115"
"5832",1,0.184,116,46577.3075364757,"1-0.184-116"
"5833",1,0.185,11,1148011.8356689,"1-0.185-11"
"5834",1,0.185,29,1614339.47555311,"1-0.185-29"
"5835",1,0.185,43,2236838.30302035,"1-0.185-43"
"5836",1,0.185,56,2813145.08932071,"1-0.185-56"
"5837",1,0.185,66,3195310.90148864,"1-0.185-66"
"5838",1,0.185,75,3116319.99208759,"1-0.185-75"
"5839",1,0.186,82,2803277.44658849,"1-0.186-82"
"5840",1,0.186,88,2361494.63229968,"1-0.186-88"
"5841",1,0.186,94,1893100.45830595,"1-0.186-94"
"5842",1,0.186,98,1458556.25282524,"1-0.186-98"
"5843",1,0.186,102,1087531.67881877,"1-0.186-102"
"5844",1,0.186,105,788373.076706354,"1-0.186-105"
"5845",1,0.186,108,556933.993794716,"1-0.186-108"
"5846",1,0.186,110,383245.956240647,"1-0.186-110"
"5847",1,0.186,112,255654.828464775,"1-0.186-112"
"5848",1,0.186,113,163037.119507262,"1-0.186-113"
"5849",1,0.186,115,95737.3797524949,"1-0.186-115"
"5850",1,0.186,116,45798.9736162911,"1-0.186-116"
"5851",1,0.187,11,1122175.99937099,"1-0.187-11"
"5852",1,0.187,29,1593536.99952246,"1-0.187-29"
"5853",1,0.187,43,2224397.82359361,"1-0.187-43"
"5854",1,0.187,56,2811153.895657,"1-0.187-56"
"5855",1,0.187,66,3202735.02975058,"1-0.187-66"
"5856",1,0.187,75,3128425.47568292,"1-0.187-75"
"5857",1,0.188,82,2816664.84633703,"1-0.188-82"
"5858",1,0.188,88,2374156.73862154,"1-0.188-88"
"5859",1,0.188,94,1903935.3183071,"1-0.188-94"
"5860",1,0.188,98,1467193.19057472,"1-0.188-98"
"5861",1,0.188,102,1094033.6761115,"1-0.188-102"
"5862",1,0.188,105,793013.689263318,"1-0.188-105"
"5863",1,0.188,108,560052.220606897,"1-0.188-108"
"5864",1,0.188,110,385166.534689683,"1-0.188-110"
"5865",1,0.188,112,256651.233747632,"1-0.188-112"
"5866",1,0.188,113,163319.108276762,"1-0.188-113"
"5867",1,0.188,115,95450.573137995,"1-0.188-115"
"5868",1,0.188,116,45029.1698673287,"1-0.188-116"
"5869",1,0.189,11,1096017.53817156,"1-0.189-11"
"5870",1,0.189,29,1572359.20201149,"1-0.189-29"
"5871",1,0.189,43,2211553.51942529,"1-0.189-43"
"5872",1,0.189,56,2808782.39537031,"1-0.189-56"
"5873",1,0.189,66,3209827.88196094,"1-0.189-66"
"5874",1,0.189,75,3140262.36054337,"1-0.189-75"
"5875",1,0.19,82,2829843.89661337,"1-0.19-82"
"5876",1,0.19,88,2386661.97256591,"1-0.19-88"
"5877",1,0.19,94,1914656.28593556,"1-0.19-94"
"5878",1,0.19,98,1475750.62197924,"1-0.19-98"
"5879",1,0.19,102,1100482.75271767,"1-0.19-102"
"5880",1,0.19,105,797621.388747452,"1-0.19-105"
"5881",1,0.19,108,563152.246102925,"1-0.19-108"
"5882",1,0.19,110,387079.486796851,"1-0.19-110"
"5883",1,0.19,112,257647.399243257,"1-0.19-112"
"5884",1,0.19,113,163605.760977801,"1-0.19-113"
"5885",1,0.19,115,95171.311289929,"1-0.19-115"
"5886",1,0.19,116,44267.988776834,"1-0.19-116"
"5887",1,0.191,11,1069544.92641224,"1-0.191-11"
"5888",1,0.191,29,1550813.98495103,"1-0.191-29"
"5889",1,0.191,43,2198312.32958381,"1-0.191-43"
"5890",1,0.191,56,2806036.36528129,"1-0.191-56"
"5891",1,0.191,66,3216594.03361016,"1-0.191-66"
"5892",1,0.191,75,3151834.1232699,"1-0.191-75"
"5893",1,0.192,82,2842817.14477724,"1-0.192-82"
"5894",1,0.192,88,2399012.17464227,"1-0.192-88"
"5895",1,0.192,94,1925264.66384017,"1-0.192-94"
"5896",1,0.192,98,1484229.45077751,"1-0.192-98"
"5897",1,0.192,102,1106879.52326587,"1-0.192-102"
"5898",1,0.192,105,802196.58541784,"1-0.192-105"
"5899",1,0.192,108,566234.340627925,"1-0.192-108"
"5900",1,0.192,110,388984.99142859,"1-0.192-110"
"5901",1,0.192,112,258643.448264055,"1-0.192-112"
"5902",1,0.192,113,163897.171385467,"1-0.192-113"
"5903",1,0.192,115,94899.6761229131,"1-0.192-115"
"5904",1,0.192,116,43515.5101371975,"1-0.192-116"
"5905",1,0.193,11,1042766.46234361,"1-0.193-11"
"5906",1,0.193,29,1528909.09989395,"1-0.193-29"
"5907",1,0.193,43,2184681.06829047,"1-0.193-43"
"5908",1,0.193,56,2802921.48150937,"1-0.193-56"
"5909",1,0.193,66,3223037.98167981,"1-0.193-66"
"5910",1,0.193,75,3163144.18053505,"1-0.193-75"
"5911",1,0.194,82,2855587.09338118,"1-0.194-82"
"5912",1,0.194,88,2411209.15127284,"1-0.194-88"
"5913",1,0.194,94,1935761.72827918,"1-0.194-94"
"5914",1,0.194,98,1492630.55969083,"1-0.194-98"
"5915",1,0.194,102,1113224.58501222,"1-0.194-102"
"5916",1,0.194,105,806739.674543617,"1-0.194-105"
"5917",1,0.194,108,569298.761014481,"1-0.194-108"
"5918",1,0.194,110,390883.214785612,"1-0.194-110"
"5919",1,0.194,112,259639.491885295,"1-0.194-112"
"5920",1,0.194,113,164193.421212845,"1-0.194-113"
"5921",1,0.194,115,94635.7375363755,"1-0.194-115"
"5922",1,0.194,116,42771.8017298078,"1-0.194-116"
"5923",1,0.195,11,1015690.27201975,"1-0.195-11"
"5924",1,0.195,29,1506652.15131776,"1-0.195-29"
"5925",1,0.195,43,2170666.42763744,"1-0.195-43"
"5926",1,0.195,56,2799443.32165859,"1-0.195-56"
"5927",1,0.195,66,3229164.14639251,"1-0.195-66"
"5928",1,0.195,75,3174195.89049379,"1-0.195-75"
"5929",1,0.196,82,2868156.20131013,"1-0.196-82"
"5930",1,0.196,88,2423254.6757546,"1-0.196-88"
"5931",1,0.196,94,1946148.72996134,"1-0.196-94"
"5932",1,0.196,98,1500954.81118502,"1-0.196-98"
"5933",1,0.196,102,1119518.51855248,"1-0.196-102"
"5934",1,0.196,105,811251.037086441,"1-0.196-105"
"5935",1,0.196,108,572345.75124882,"1-0.196-108"
"5936",1,0.196,110,392774.311061091,"1-0.196-110"
"5937",1,0.196,112,260635.629599995,"1-0.196-112"
"5938",1,0.196,113,164494.58076488,"1-0.196-113"
"5939",1,0.196,115,94379.5540682355,"1-0.196-115"
"5940",1,0.196,116,42036.919978723,"1-0.196-116"
"5941",1,0.197,11,988324.313089076,"1-0.197-11"
"5942",1,0.197,29,1484050.59984138,"1-0.197-29"
"5943",1,0.197,43,2156274.9802355,"1-0.197-43"
"5944",1,0.197,56,2795607.36694556,"1-0.197-56"
"5945",1,0.197,66,3234976.87291305,"1-0.197-66"
"5946",1,0.197,75,3184992.55415238,"1-0.197-75"
"5947",1,0.198,82,2880526.88488424,"1-0.198-82"
"5948",1,0.198,88,2435150.48918778,"1-0.198-88"
"5949",1,0.198,94,1956426.89485551,"1-0.198-94"
"5950",1,0.198,98,1509203.04820195,"1-0.198-98"
"5951",1,0.198,102,1125761.88850451,"1-0.198-102"
"5952",1,0.198,105,815731.040353751,"1-0.198-105"
"5953",1,0.198,108,575375.543107959,"1-0.198-108"
"5954",1,0.198,110,394658.423069863,"1-0.198-110"
"5955",1,0.198,112,261631.949944834,"1-0.198-112"
"5956",1,0.198,113,164800.709563272,"1-0.198-113"
"5957",1,0.198,115,94131.1735196225,"1-0.198-115"
"5958",1,0.198,116,41310.9105753802,"1-0.198-116"
"5959",1,0.199,11,960676.378484163,"1-0.199-11"
"5960",1,0.199,29,1461111.76535868,"1-0.199-29"
"5961",1,0.199,43,2141513.18179344,"1-0.199-43"
"5962",1,0.199,56,2791419.00427103,"1-0.199-56"
"5963",1,0.199,66,3240480.43300231,"1-0.199-66"
"5964",1,0.199,75,3195537.41669648,"1-0.199-75"
"5965",1,0.2,82,2892701.51892639,"1-0.2-82"
"5966",1,0.2,88,2446898.30137192,"1-0.2-88"
"5967",1,0.2,94,1966597.42496982,"1-0.2-94"
"5968",1,0.2,98,1517376.09486198,"1-0.2-98"
"5969",1,0.2,102,1131955.2441623,"1-0.2-102"
"5970",1,0.2,105,820180.038623926,"1-0.2-105"
"5971",1,0.2,108,578388.356768936,"1-0.2-108"
"5972",1,0.2,110,396535.682849809,"1-0.2-110"
"5973",1,0.2,112,262628.531098283,"1-0.2-112"
"5974",1,0.2,113,165111.856943594,"1-0.2-113"
"5975",1,0.2,115,93890.6335518117,"1-0.2-115"
"5976",1,0.2,116,40593.809075524,"1-0.2-116"
"5977",1,0.201,11,932754.100013511,"1-0.201-11"
"5978",1,0.201,29,1437842.83009065,"1-0.201-29"
"5979",1,0.201,43,2126387.37363112,"1-0.201-43"
"5980",1,0.201,56,2786883.52823699,"1-0.201-56"
"5981",1,0.201,66,3245679.02662538,"1-0.201-66"
"5982",1,0.201,75,3205833.66877994,"1-0.201-75"
"5983",1,0.202,82,2904682.43779542,"1-0.202-82"
"5984",1,0.202,88,2458499.79167092,"1-0.202-88"
"5985",1,0.202,94,1976661.49910178,"1-0.202-94"
"5986",1,0.202,98,1525474.75713832,"1-0.202-98"
"5987",1,0.202,102,1138099.12012266,"1-0.202-102"
"5988",1,0.202,105,824598.373744523,"1-0.202-105"
"5989",1,0.202,108,581384.401391292,"1-0.202-108"
"5990",1,0.202,110,398406.212236554,"1-0.202-110"
"5991",1,0.202,112,263625.441452066,"1-0.202-112"
"5992",1,0.202,113,165428.062625753,"1-0.202-113"
"5993",1,0.202,115,93657.962256504,"1-0.202-115"
"5994",1,0.202,116,39885.6414694778,"1-0.202-116"
"5995",1,0.203,11,904564.951858022,"1-0.203-11"
"5996",1,0.203,29,1414250.84155902,"1-0.203-29"
"5997",1,0.203,43,2110903.78512823,"1-0.203-43"
"5998",1,0.203,56,2782006.14311075,"1-0.203-56"
"5999",1,0.203,66,3250576.78351553,"1-0.203-66"
"6000",1,0.203,75,3215884.44777565,"1-0.203-75"
"6001",1,0.204,82,2916471.93638649,"1-0.204-82"
"6002",1,0.204,88,2469956.60984797,"1-0.204-88"
"6003",1,0.204,94,1986620.27356014,"1-0.204-94"
"6004",1,0.204,98,1533499.82350459,"1-0.204-98"
"6005",1,0.204,102,1144194.03688576,"1-0.204-102"
"6006",1,0.204,105,828986.375704656,"1-0.204-105"
"6007",1,0.204,108,584363.875673881,"1-0.204-108"
"6008",1,0.204,110,400270.12341256,"1-0.204-110"
"6009",1,0.204,112,264622.740157047,"1-0.204-112"
"6010",1,0.204,113,165749.357258876,"1-0.204-113"
"6011",1,0.204,115,93433.1787005383,"1-0.204-115"
"6012",1,0.204,116,39186.4247268474,"1-0.204-116"
"6013",1,0.205,11,876116.253974779,"1-0.205-11"
"6014",1,0.205,29,1390342.71548316,"1-0.205-29"
"6015",1,0.205,43,2095068.53611035,"1-0.205-43"
"6016",1,0.205,56,2776791.96473781,"1-0.205-56"
"6017",1,0.205,66,3255177.76469521,"1-0.205-66"
"6018",1,0.205,75,3225692.83898965,"1-0.205-75"
"6019",1,0.206,82,2928072.2710996,"1-0.206-82"
"6020",1,0.206,88,2481270.3768717,"1-0.206-88"
"6021",1,0.206,94,1996474.88285992,"1-0.206-94"
"6022",1,0.206,98,1541452.06555648,"1-0.206-98"
"6023",1,0.206,102,1150240.5014304,"1-0.206-102"
"6024",1,0.206,105,833344.363182564,"1-0.206-105"
"6025",1,0.206,108,587326.968387037,"1-0.206-108"
"6026",1,0.206,110,402127.519431671,"1-0.206-110"
"6027",1,0.206,112,265620.477644594,"1-0.206-112"
"6028",1,0.206,113,166075.762941679,"1-0.206-113"
"6029",1,0.206,115,93216.293446078,"1-0.206-115"
"6030",1,0.206,116,38496.1673167003,"1-0.206-116"
"6031",1,0.207,11,847415.175410968,"1-0.207-11"
"6032",1,0.207,29,1366125.23860259,"1-0.207-29"
"6033",1,0.207,43,2078887.63917447,"1-0.207-43"
"6034",1,0.207,56,2771246.02240491,"1-0.207-56"
"6035",1,0.207,66,3259485.96395559,"1-0.207-66"
"6036",1,0.207,75,3235261.87683979,"1-0.207-75"
"6037",1,0.208,82,2939485.6607775,"1-0.208-82"
"6038",1,0.208,88,2492442.68569451,"1-0.208-88"
"6039",1,0.208,94,2006226.44039138,"1-0.208-94"
"6040",1,0.208,98,1549332.23860862,"1-0.208-98"
"6041",1,0.208,102,1156239.00776528,"1-0.208-102"
"6042",1,0.208,105,837672.644069399,"1-0.208-105"
"6043",1,0.208,108,590273.858881136,"1-0.208-108"
"6044",1,0.208,110,403978.494720098,"1-0.208-110"
"6045",1,0.208,112,266618.696124402,"1-0.208-112"
"6046",1,0.208,113,166407.293719307,"1-0.208-113"
"6047",1,0.208,115,93007.3090472768,"1-0.208-115"
"6048",1,0.208,116,37814.8697042226,"1-0.208-116"
"6049",1,0.209,11,818468.737530214,"1-0.209-11"
"6050",1,0.209,29,1341605.07142711,"1-0.209-29"
"6051",1,0.209,43,2062367.00195545,"1-0.209-43"
"6052",1,0.209,56,2765373.26065483,"1-0.209-56"
"6053",1,0.209,66,3263505.30929594,"1-0.209-66"
"6054",1,0.209,75,3244594.54600008,"1-0.209-75"
"6055",1,0.21,82,2950714.28761402,"1-0.21-82"
"6056",1,0.21,88,2503475.10200412,"1-0.21-88"
"6057",1,0.21,94,2015876.03906415,"1-0.21-94"
"6058",1,0.21,98,1557141.08226762,"1-0.21-98"
"6059",1,0.21,102,1162190.0374569,"1-0.21-102"
"6060",1,0.21,105,841971.515970167,"1-0.21-105"
"6061",1,0.21,108,593204.717572477,"1-0.21-108"
"6062",1,0.21,110,405823.135554824,"1-0.21-110"
"6063",1,0.21,112,267617.430059766,"1-0.21-112"
"6064",1,0.21,113,166743.956057621,"1-0.21-113"
"6065",1,0.21,115,92806.2205243865,"1-0.21-115"
"6066",1,0.21,116,37142.5248248183,"1-0.21-116"
"6067",1,0.211,11,789283.817154048,"1-0.211-11"
"6068",1,0.211,29,1316788.75091658,"1-0.211-29"
"6069",1,0.211,43,2045512.4293352,"1-0.211-43"
"6070",1,0.211,56,2759178.54105439,"1-0.211-56"
"6071",1,0.211,66,3267239.66432407,"1-0.211-66"
"6072",1,0.211,75,3253693.78251193,"1-0.211-75"
"6073",1,0.212,82,2961760.29803382,"1-0.212-82"
"6074",1,0.212,88,2514369.16494935,"1-0.212-88"
"6075",1,0.212,94,2025424.75192723,"1-0.212-94"
"6076",1,0.212,98,1564879.32098224,"1-0.212-98"
"6077",1,0.212,102,1168094.06013539,"1-0.212-102"
"6078",1,0.212,105,846241.266682779,"1-0.212-105"
"6079",1,0.212,108,596119.706407452,"1-0.212-108"
"6080",1,0.212,110,407661.520520338,"1-0.212-110"
"6081",1,0.212,112,268616.706621205,"1-0.212-112"
"6082",1,0.212,113,167085.749295846,"1-0.212-113"
"6083",1,0.212,115,92613.0158162346,"1-0.212-115"
"6084",1,0.212,116,36479.1185365796,"1-0.212-116"
"6085",1,0.213,11,759867.149620803,"1-0.213-11"
"6086",1,0.213,29,1291682.69309243,"1-0.213-29"
"6087",1,0.213,43,2028329.62559624,"1-0.213-43"
"6088",1,0.213,56,2752666.64391705,"1-0.213-56"
"6089",1,0.213,66,3270692.8296191,"1-0.213-66"
"6090",1,0.213,75,3262562.47486333,"1-0.213-75"
"6091",1,0.214,82,2972625.80354471,"1-0.214-82"
"6092",1,0.214,88,2525126.38784112,"1-0.214-88"
"6093",1,0.214,94,2034873.63276608,"1-0.214-94"
"6094",1,0.214,98,1572547.66457152,"1-0.214-98"
"6095",1,0.214,102,1173951.53397888,"1-0.214-102"
"6096",1,0.214,105,850482.174656086,"1-0.214-105"
"6097",1,0.214,108,599018.979305857,"1-0.214-108"
"6098",1,0.214,110,409493.720944611,"1-0.214-110"
"6099",1,0.214,112,269616.546119345,"1-0.214-112"
"6100",1,0.214,113,167432.666078491,"1-0.214-113"
"6101",1,0.214,115,92427.6762119618,"1-0.214-115"
"6102",1,0.214,116,35824.6300520159,"1-0.214-116"
"6103",1,0.215,11,730225.33176421,"1-0.215-11"
"6104",1,0.215,29,1266293.19558247,"1-0.215-29"
"6105",1,0.215,43,2010824.19652124,"1-0.215-43"
"6106",1,0.215,56,2745842.26998136,"1-0.215-56"
"6107",1,0.215,66,3273868.5440577,"1-0.215-66"
"6108",1,0.215,75,3271203.46503705,"1-0.215-75"
"6109",1,0.216,82,2983312.88156334,"1-0.216-82"
"6110",1,0.216,88,2535748.25882948,"1-0.216-88"
"6111",1,0.216,94,2044223.71667743,"1-0.216-94"
"6112",1,0.216,98,1580146.80873188,"1-0.216-98"
"6113",1,0.216,102,1179762.90617744,"1-0.216-102"
"6114",1,0.216,105,854694.509427773,"1-0.216-105"
"6115",1,0.216,108,601902.682584231,"1-0.216-108"
"6116",1,0.216,110,411319.801315146,"1-0.216-110"
"6117",1,0.216,112,270616.962417916,"1-0.216-112"
"6118",1,0.216,113,167784.692767372,"1-0.216-113"
"6119",1,0.216,115,92250.1767628751,"1-0.216-115"
"6120",1,0.216,116,35179.0323498985,"1-0.216-116"
"6121",1,0.217,11,700364.824814151,"1-0.217-11"
"6122",1,0.217,29,1240626.44010126,"1-0.217-29"
"6123",1,0.217,43,1993001.65144,"1-0.217-43"
"6124",1,0.217,56,2738710.04204682,"1-0.217-56"
"6125",1,0.217,66,3276770.48610497,"1-0.217-66"
"6126",1,0.217,75,3279619.54952894,"1-0.217-75"
"6127",1,0.218,82,2993823.57621527,"1-0.218-82"
"6128",1,0.218,88,2546236.24155771,"1-0.218-88"
"6129",1,0.218,94,2053476.02062277,"1-0.218-94"
"6130",1,0.218,98,1587677.43552391,"1-0.218-98"
"6131",1,0.218,102,1185528.6133773,"1-0.218-102"
"6132",1,0.218,105,858878.532042922,"1-0.218-105"
"6133",1,0.218,108,604770.955360029,"1-0.218-108"
"6134",1,0.218,110,413139.819675944,"1-0.218-110"
"6135",1,0.218,112,271617.963327673,"1-0.218-112"
"6136",1,0.218,113,168141.809834576,"1-0.218-113"
"6137",1,0.218,115,92080.4866752398,"1-0.218-115"
"6138",1,0.218,116,34542.2925680446,"1-0.218-116"
"6139",1,0.219,11,670291.957221656,"1-0.219-11"
"6140",1,0.219,29,1214688.49486754,"1-0.219-29"
"6141",1,0.219,43,1974867.40522548,"1-0.219-43"
"6142",1,0.219,56,2731274.50656812,"1-0.219-56"
"6143",1,0.219,66,3279402.27507113,"1-0.219-66"
"6144",1,0.219,75,3287813.48033725,"1-0.219-75"
"6145",1,0.22,82,3004159.89911043,"1-0.22-82"
"6146",1,0.22,88,2556591.7757942,"1-0.22-88"
"6147",1,0.22,94,2062631.54396147,"1-0.22-94"
"6148",1,0.22,98,1595140.21383969,"1-0.22-98"
"6149",1,0.22,102,1191249.08210631,"1-0.22-102"
"6150",1,0.22,105,863034.495454052,"1-0.22-105"
"6151",1,0.22,108,607623.929937425,"1-0.22-108"
"6152",1,0.22,110,414953.828006168,"1-0.22-110"
"6153",1,0.22,112,272619.550982044,"1-0.22-112"
"6154",1,0.22,113,168503.99223716,"1-0.22-113"
"6155",1,0.22,115,91918.5696847999,"1-0.22-115"
"6156",1,0.22,116,33914.37237783,"1-0.22-116"
