"","Label","Months.closed","F.Mortality","Selectivity","year","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","CatchTotal","RevenueTotal","Biomass","Profit"
"32","105-0.576057",0,0.318057,105,10,323282.058354108,244796.219607718,184413.556142978,138098.197339138,102724.772773797,75803.67711856,55112.8656236315,38930.6926217571,26482.7375729042,17454.668293868,13408.8426129088,10378.7086294397,4958.5741325468,2032.34690659643,833.151704102947,341.620131771768,140.108517596739,126.412463987566,44813.8020181324,193147.486698151,2736475569.90415,176525.850287371
"33","105-0.576057",0,0.318057,105,11,328436.368430204,249766.176910097,189128.392106723,142477.034211948,106694.00882678,79364.6696643036,58565.5595179725,42579.9372085675,30077.6675021899,20460.4367819648,13485.3935018504,10359.6078708055,5833.9801005954,2787.26610886336,1142.40334071603,468.323240978788,192.02823028156,142.115522403003,56441.4816014489,243262.785702245,2926017147.0245,226641.149291465
"34","105-0.576057",0,0.318057,105,12,332589.596090457,253748.37229969,192968.157422317,146119.693997704,110077.077316887,82431.2825139445,61316.7653803823,45247.4720492601,32897.0564707517,23237.8625050894,15807.6359045712,10418.7507226154,5823.24336544301,3279.34091121897,1566.75127848257,642.156803370129,263.249366184788,159.769227422583,63263.4110385054,272665.301575958,3100991849.12976,256043.665165178
"35","105-0.576057",0,0.318057,105,13,336030.075373884,256957.136187857,196044.782593635,149086.278372941,112891.378899549,85045.0250992926,63686.0158467328,47373.0405811026,34957.9811701499,25416.1089796551,17953.4617757884,12212.904130754,5856.48817776699,3273.30568068492,1843.35164442829,880.687194100674,360.963020167714,179.615889943558,67379.012672871,290403.544620074,3262213881.78575,273781.908209294
"36","105-0.576057",0,0.318057,105,14,338913.770803698,259615.234078394,198523.858274589,151463.264311281,115183.347843501,87219.3410837686,65705.3809061275,49203.512195072,36600.1852833679,27008.3695761416,19636.3646163916,13870.7589677881,6865.00047483698,3291.99293557094,1839.95917855462,1036.16713754638,495.043434465304,201.927920918619,74800.7248398678,322391.12405983,3404843945.10646,305769.487649051
"37","105-0.576057",0,0.318057,105,15,341260.133506934,261843.163418318,200577.492031292,153378.586362419,117019.795846248,88990.1053620024,67385.2470688275,50763.6640118437,38014.3989248278,28277.1286441602,20866.5375615088,15170.9616785374,7796.89792704003,3858.88819030647,1850.46347894808,1034.2601971836,582.440328288009,227.011570409106,83796.028681926,361160.883619101,3527076778.16637,344539.247208321
"38","105-0.576057",0,0.318057,105,16,343131.649545421,263655.952055631,202298.779616788,154965.214011341,118499.564530906,90408.936332937,68753.3311073763,52061.5205997235,39219.7647798285,29369.7433607327,21846.7747681524,16121.3874306018,8527.755398049,4382.71744364217,2169.12119960784,1040.16477372141,581.368417270303,255.211131106419,92643.4621255412,399293.321761083,3630445997.85702,382671.685350303
"39","105-0.576057",0,0.318057,105,17,344622.392118807,265101.876423778,203699.331474794,156295.07259298,119725.385487592,91552.1985633249,69849.513150686,53118.4958050279,40222.482591583,30301.0032732508,22690.9236887062,16878.7140227885,9061.99960150504,4793.54003193059,2463.57107282248,1219.2855938162,584.687441173363,286.91366401827,100500.522121643,433157.250344283,3717892282.77394,416535.613933503
"40","105-0.576057",0,0.318057,105,18,345823.554735854,266253.617028274,204816.445747611,157377.132280794,120752.827887143,92499.2619898777,70732.7920989316,53965.4008252102,41039.0965956564,31075.698273761,23410.41065697,17530.8994539966,9487.70075819194,5093.84425696492,2694.49872389376,1384.79893100387,685.373117719979,322.554311183482,107397.055698576,462881.310060861,3791330416.74872,446259.673650082
"41","105-0.576057",0,0.318057,105,19,346793.140650181,267181.62953919,205706.275047269,158240.209441692,121588.822042803,93293.0590890351,71464.4887867891,54647.8179292452,41693.4113762967,31706.6103597798,24008.9363207012,18086.7716552402,9854.3009744051,5333.13530612947,2863.3028531479,1514.60576624015,778.409886552377,362.622268336533,113409.02114211,488792.881122495,3851740396.01512,472171.244711715
"42","105-0.576057",0,0.318057,105,20,347565.110212352,267930.726993717,206423.253088538,158927.687315996,122255.631342253,93938.9441877675,72077.7726408585,55213.1233016323,42220.6435771823,32212.1308395996,24496.375990238,18549.1897293326,10166.7625220133,5539.2051017681,2997.81084146513,1609.49232353049,851.37565914779,407.667499501293,118418.307298262,510382.904455509,3901301687.55438,493761.268044729
"43","108-0.576057",0,0.318057,108,0,176958.348523671,136969.251701554,89942.9181316662,50668.5416070175,28549.2727914244,16089.5841424226,9069.77057667427,5113.97875849846,2884.31718249883,1627.27126598835,918.379598282211,518.493810373965,292.845895219848,165.472418969579,93.5451845580588,52.9111236627982,29.9450341270776,39.1988840684049,2302.90388577457,9925.51574768841,586703772.311464,0
"44","108-0.576057",0,0.318057,108,1,177968.601181278,136717.176350904,105821.790809874,69489.4697103091,39146.2736633932,22057.0320387745,12430.7359950189,7007.26150384225,3951.03560591202,2228.40970308268,1257.2220214472,709.535698897112,400.585845771879,164.611724469026,93.0137682762967,52.5827214833084,29.7418930976936,44.0682011193458,2194.96507581495,9460.29947676243,765906231.590276,-465.216270925979
"45","108-0.576057",0,0.318057,108,2,208877.751576834,137497.692737395,105627.038595831,81757.4110327257,53687.2329798236,30244.2243870906,17041.157787587,9603.92736133161,5413.77682799495,3052.55127101234,1721.6587117825,971.323739469945,548.183897977566,225.173471599759,92.5299629428784,52.2840068624799,29.5572948159092,49.5423886686716,2536.6383430167,10932.911258402,962591495.630826,1007.39551071358
"46","108-0.576057",0,0.318057,108,3,237306.704224681,161377.954961478,106230.061834615,81606.9464007134,63165.3859532903,41478.5002252256,23366.5435602383,13165.9172562716,7419.94848886608,4182.65816499987,2358.38655774607,1330.14531203851,750.440089946751,308.139872353327,126.572351088913,52.0120548510593,29.3893842197174,55.6965842184155,3202.12902427311,13801.1760946171,1169977500.80423,3875.6603469287
"47","108-0.576057",0,0.318057,108,4,259572.173698599,183342.028230998,124679.838570404,82072.8392798475,63049.1376959968,48801.276021706,32046.0915089555,18052.880145459,10171.9248985097,5732.61682497694,3231.50175581201,1822.07820997969,1027.66392609034,421.830182130733,173.20862813415,71.1476354046326,29.2365171647117,62.6152589118233,4227.72505137588,18221.49497143,1387296468.01363,8295.97922374162
"48","108-0.576057",0,0.318057,108,5,275858.687782868,200544.223787169,141649.176856083,96327.0488193559,63409.0843130884,48711.4631723803,37703.6331751042,24758.6575074813,13947.5691261794,7858.78067793838,4428.99242647314,2496.64284908553,1407.72893755623,577.660584661236,237.115134092947,97.3623719351496,39.992826080276,70.3933769658056,5696.86539213979,24553.4898401225,1614929860.75641,14627.9740924341
"49","108-0.576057",0,0.318057,108,6,288860.742059402,213127.106916317,154939.511124552,109437.478670881,74421.8186407657,48989.5562125583,37634.2441959333,29129.6472241941,19128.4207436485,10775.825406368,6071.65648194925,3421.81843173084,1928.89436147734,791.299081799034,324.709024613391,133.284883817279,54.7284022219528,79.1376991290273,7744.37841194655,33378.2709554896,1851099733.92573,23452.7552078012
"50","108-0.576057",0,0.318057,108,7,300074.246627257,223172.432057963,164660.98663629,119705.527559807,84550.8742349261,57497.9422465821,37849.0975528569,29076.0376297259,22505.4265583692,14778.5266642781,8325.35133097664,4690.93284894511,2643.68060549086,1084.25158878527,444.797446547469,182.522321004836,74.9208198883745,88.9682480566128,10544.4118125149,45446.4149119393,2091680938.94185,35520.8991642508
"51","108-0.576057",0,0.318057,108,8,309655.105673264,231835.932222298,172421.95694569,127216.293189221,92483.9198495515,65323.6023043764,44422.6360356689,29242.0323088873,22464.0080412879,17387.5852555287,11417.8192383863,6432.12674392762,3624.19235322877,1486.04037317466,609.469098599571,250.025272372798,102.597695597336,100.019955714882,14376.0636081754,61960.8341512359,2331127161.5213,52035.3184035475
"52","108-0.576057",0,0.318057,108,9,317657.306902294,239238.058240731,179115.335866012,133212.381846786,98286.701564309,71452.6355223228,50468.7036844104,34320.7167987792,22592.2547389631,17355.5855067107,13433.5654662742,8821.35270463605,4969.43045466594,2037.19622781317,835.318754511591,342.588921233609,140.541806861341,112.444515428035,19622.3649275703,84572.3928378282,2563519620.5262,74646.8770901398
"53","108-0.576057",0,0.318057,108,10,324220.916206164,245420.520756639,184834.183135308,138383.654487312,102919.251072434,75935.8370081017,55203.9655260207,38991.8798371928,26516.022161229,17454.668293868,13408.8426129088,10378.7086294397,6815.33504033537,2793.36856047561,1145.12919462425,469.54136255946,192.572796917338,126.412463987566,26809.0628904638,115547.061057899,2783142297.13412,105621.545310211
"54","108-0.576057",0,0.318057,108,11,329545.973487654,250491.534010223,189610.724197779,142802.008620718,106914.55165843,79514.9226705787,58667.6656185082,42650.3205587989,30124.9404531015,20486.1522962072,13485.3935018504,10359.6078708055,8018.54080253218,3830.97073285441,1570.18153002367,643.689034211699,263.934084998608,142.115522403003,36657.8889728057,157995.501472793,2984649705.80886,148069.985725104
"55","108-0.576057",0,0.318057,108,12,333821.732816404,254605.647876598,193528.564859448,146492.341471546,110328.150995659,82601.6728541528,61432.8501366403,45326.358735703,32951.4343115601,23274.3853615713,15827.503588266,10418.7507226154,8003.78364748177,4507.30520992671,2153.42850632107,882.615374180228,361.824303065076,159.769227422583,46087.2235157405,198635.933352842,3166909837.496,188710.417605153
"56","108-0.576057",0,0.318057,108,13,337272.155630908,257909.079147627,196707.109616955,149519.246486906,113179.284561096,85239.0034264196,63817.6586111748,47462.7271103077,35018.9286479724,25458.121040196,17981.6791605693,12228.2538084497,8049.47713280326,4499.01005953957,2533.60315246097,1210.46456765307,496.127284548788,179.615889943558,51486.953083719,221908.767790829,3332825641.39089,211983.25204314
"57","108-0.576057",0,0.318057,108,14,340121.974689098,260574.859362866,199259.324866545,151974.975011594,115517.856944004,87441.7756251764,65855.2476367979,49305.2187672213,36669.476668216,27055.4573069162,19668.8229340565,13892.5595847323,9447.49058940159,4524.69484303337,2528.94036212569,1424.16469158177,680.414727139811,201.927920918619,54617.0769930884,235399.601840211,3483398002.62735,225474.086092523
"58","108-0.576057",0,0.318057,108,15,342498.875816534,262776.615979591,201318.893950683,153946.804344738,117415.141093527,89248.5454981481,67557.0989349751,50879.4503334112,38092.9769375442,28330.6628377199,20902.917317796,15196.0388200075,10733.3252969256,5310.53275190619,2543.3780461518,1421.54368862268,800.537790134216,227.011570409106,60477.9043990665,260659.767959976,3614955908.85437,250734.252212288
"59","108-0.576057",0,0.318057,108,16,344427.91129925,264612.998457837,203019.960615025,155538.017599338,118938.567034843,90714.3781860214,68953.0007243475,52194.2925321378,39309.2207398147,29430.4523587058,21888.1350308514,16149.4942568545,11740.3871392496,6033.3138188177,2985.10571057946,1429.65926102329,799.064497102024,255.211131106419,67536.0885276233,291080.541554057,3727578875.18386,281155.025806368
"60","108-0.576057",0,0.318057,108,17,345978.966541515,266103.362074349,204438.740962043,156852.253593705,120167.930808612,91891.3698047499,70085.4960700649,53272.7595990965,40325.061553524,30370.1165214196,22737.8271710862,16910.6687645484,12477.022263784,6599.39375784996,3391.38846809786,1677.95897692855,803.626344782744,286.91366401827,74594.3846521918,321501.797850947,3823513281.05474,311576.282103258
"61","108-0.576057",0,0.318057,108,18,347232.867405344,267301.699959257,205590.188786265,157948.396525218,121183.303271723,92841.1703948892,70994.8341829243,54147.720103581,41158.2800674405,31154.950290671,23463.8072229807,17567.1368608526,13065.1020592297,7013.46402529573,3709.58789131827,1906.33474189165,943.198198401011,322.554311183482,81080.557115573,349457.20116812,3904390993.8002,339531.685420431
"62","108-0.576057",0,0.318057,108,19,348245.311640918,268270.457788186,206516.018922598,158837.999624232,122030.178074318,93625.6423187013,71728.6455903183,54850.2703939493,41834.2703814872,31798.6909418262,24070.1660511008,18128.025587551,13572.2861804646,7344.02979669238,3942.34109663272,2085.19794822766,1071.57059190609,362.622268336533,86757.0773258435,373923.003274386,3970954834.8594,363997.487526697
"63","108-0.576057",0,0.318057,108,20,349049.501229068,269052.667377364,207264.476602296,159553.291573304,122717.481187084,94279.9337533775,72334.7248583773,55417.2095885676,42377.0573861411,32320.9578354091,24567.5170088967,18596.4955271025,14005.6261364543,7629.12326797738,4128.15555593797,2216.03094649708,1172.11146107868,407.667499501293,91425.2325752296,394042.75239924,4025659289.53504,384117.236651551
"64","11-0.576057",0,0.318057,11,0,176958.348523671,136969.251701554,89942.9181316662,50668.5416070175,28549.2727914244,16089.5841424226,9069.77057667427,5113.97875849846,2884.31718249883,1627.27126598835,918.379598282211,518.493810373965,292.845895219848,165.472418969579,93.5451845580588,52.9111236627982,29.9450341270776,39.1988840684049,141847.931551309,517748.571870524,586703772.311464,0
"65","11-0.576057",0,0.318057,11,1,177968.601181278,99470.1287781553,76991.8414082547,50557.850047087,28481.3143923366,16047.8432624262,9044.12264233839,5098.21240295669,2874.62066593907,1621.30469669153,914.706108727054,516.230727007165,291.45076521595,164.611724469026,93.0137682762967,52.5827214833084,29.7418930976936,44.0682011193458,135199.413989868,493481.313019118,559975911.5324,-24267.2588514056
"66","11-0.576057",0,0.318057,11,2,177671.158035077,100038.002307655,55913.1942724888,43277.9150779765,28419.0935148657,16009.6431392604,9020.65965942071,5083.79543222563,2865.75823345602,1615.85418385082,911.352238049181,514.165820309261,290.178662510374,163.827507378916,92.5299629428784,52.2840068624799,29.5572948159092,49.5423886686716,129040.273235931,480382.823701202,522310908.828729,-37365.7481693221
"67","11-0.576057",0,0.318057,11,3,175106.470227862,99870.8064205799,56232.4018915716,31429.3882209152,24326.9663283535,15974.6681366886,8999.18697275549,5070.60664541895,2857.65430421406,1610.87251834744,908.288448074332,512.280574707589,289.017956972212,163.112445213167,92.0891463575401,52.0120548510593,29.3893842197174,55.6965842184155,120360.78874344,451874.102094404,483385379.270351,-65874.4697761197
"68","11-0.576057",0,0.318057,11,4,167524.025501716,98429.1687211567,56138.4193439421,31608.8181446347,17666.786110037,13674.4408706972,8979.52715993028,5058.5366248428,2850.24074993401,1606.31721540733,905.48820206568,510.558386487085,287.958240805435,162.460000554196,91.6872024746725,51.764267262189,29.2365171647117,62.6152589118233,111390.829738738,419281.801521093,449143803.165439,-98466.7703494309
"69","11-0.576057",0,0.318057,11,5,158224.406273326,94166.9976529061,55328.0597943112,31555.9895768186,17767.645536947,9930.68427752891,7686.54548217358,5047.48563951323,2843.45606579178,1602.14997941596,902.927618889715,508.984339071888,286.990180889059,161.864323071574,91.3204565438371,51.5383304238088,29.097233183028,70.3933769658056,103500.23615139,385748.691003606,420737324.444473,-131999.880866918
"70","11-0.576057",0,0.318057,11,6,150467.783022085,88939.5849314767,52932.2490932597,31100.478042998,17737.9500493496,9987.37841073556,5582.14095114516,4320.68718627694,2837.24419196368,1598.33623787182,900.585172183084,507.545008628394,286.105392460602,161.320166520893,90.985620033432,51.3321787204649,28.9702317355297,79.1376991290273,96954.276405027,359107.930733417,396836012.613289,-158640.641137107
"71","11-0.576057",0,0.318057,11,7,144394.388908302,84579.5063021187,49993.8660165913,29753.7679219448,17481.9022770513,9970.6862682055,5614.00931326585,3137.77950518084,2428.70321979526,1594.84447896477,898.441428382992,506.228294963804,285.296329843534,160.822817739927,90.6797439748945,51.1439636343303,28.8543517182797,88.9682480566128,91446.4826841276,337777.861483422,375967576.207309,-179970.710387102
"72","11-0.576057",0,0.318057,11,8,139372.787412989,81165.5882832257,47543.0204568119,28102.0722236395,16724.9025068478,9826.75915147799,5604.62648628481,3155.69304308702,1763.77850529072,1365.19934805246,896.478674373112,505.023274270282,284.556191393591,160.368035225393,90.4001790507015,50.9720275194948,28.7485540601755,100.019955714882,86637.5816575368,319783.838069848,357340918.29503,-197964.733800676
"73","11-0.576057",0,0.318057,11,9,134737.048852214,78342.8938380153,45624.0216200211,26724.4264359133,15796.4671706038,9401.24170482812,5523.7235565559,3150.41885842214,1773.84789132007,991.438248158954,767.39275706151,503.919989820854,283.878836724738,159.951995702286,90.144541067729,50.814881167015,28.6519069812047,112.444515428035,82345.273761836,303771.780009948,340668251.622966,-213976.791860576
"74","11-0.576057",0,0.318057,11,10,130291.176597263,75737.0969628231,44037.3557050817,25645.7372245072,15022.0781403091,8879.35854289283,5284.53577271448,3104.94247990819,1770.88321724736,997.098354807847,557.297754204391,431.359452691328,283.258669057154,159.571247595732,89.9106809233195,50.671184397131,28.5635733815266,126.412463987566,78503.241598261,289258.339194261,325794267.042017,-228490.232676263
"75","11-0.576057",0,0.318057,11,11,126115.711631241,73238.0259135021,42572.6101708499,24753.8558060625,14415.7357119053,8444.06641222792,4991.17981772313,2970.49253810347,1745.32047174886,995.431880667141,560.479359039431,313.262865758901,242.471636217499,159.222644897565,89.6966584513259,50.5397291768797,28.4827999321549,142.115522403003,75075.6958861956,276232.141942104,312521889.374128,-241516.42992842
"76","11-0.576057",0,0.318057,11,12,122297.827317124,70890.9536146024,41167.8563337148,23930.507102072,13914.3998874716,8103.23502484121,4746.49758230114,2805.59410373023,1669.74476064449,981.062795467867,559.542616586958,315.051278938063,176.088316026998,136.295829390487,89.5007052478266,50.4194249186842,28.4089075851928,159.769227422583,72017.2228242597,264636.083871052,300624568.95428,-253112.487999472
"77","11-0.576057",0,0.318057,11,13,118841.542622936,68744.8811204047,39848.5425755851,23140.8803551726,13451.5870148463,7821.42894203382,4554.91271344451,2668.05567352784,1577.05363508152,938.58090196711,551.465604300619,314.524726259669,177.093601681639,98.9810744599654,76.6133037209247,50.309277584302,28.3412833100168,179.615889943558,69275.6165406048,254307.221352631,289904689.008474,-263441.350517893
"78","11-0.576057",0,0.318057,11,14,115694.489855749,66802.0675346479,38642.2128988785,22399.2803655999,13007.7296051449,7561.27701123037,4396.50658239063,2560.36382549635,1499.74185251622,886.478255930566,527.586089982622,309.984553620357,176.797620942864,99.5461559854217,55.6382917521177,43.0651351056258,28.2793683473887,201.927920918619,66805.3384290381,245047.301558618,280217597.224293,-272701.270311906
"79","11-0.576057",0,0.318057,11,15,112805.541385724,65033.076432305,37550.1371693102,21721.1899036805,12590.8685354067,7311.78014334887,4250.27247546776,2471.32209117506,1439.20714431274,843.020498599549,498.298650570039,296.561630179968,174.245542666394,99.3797821327756,55.9559299566796,31.2748626541314,24.2073604921343,227.011570409106,64573.0549594303,236698.836597008,271459874.173511,-281049.735273516
"80","11-0.576057",0,0.318057,11,16,110148.14861334,63409.1684407109,36555.7688661164,21107.3227741445,12209.706831915,7077.45819903039,4110.02769026849,2389.12237825543,1389.15585906138,808.993309315836,473.870593040174,280.09885577991,166.700377748581,97.945232381773,55.8624094831552,31.4534103936205,17.5799256812652,255.211131106419,62554.9342650866,229159.874702899,263586412.828483,-288588.697167625
"81","11-0.576057",0,0.318057,11,17,107728.811535821,61915.4203158642,35642.9532889178,20548.3780055208,11864.645731735,6863.20323989489,3978.31288748376,2310.28932538949,1342.95054522421,780.85896114294,454.743555925241,266.367590493091,157.446480979758,93.7040166816455,55.0560341430745,31.4008415624663,17.6802892232411,286.91366401827,60740.5819289395,222397.741168319,256534669.263092,-295350.830702205
"82","11-0.576057",0,0.318057,11,18,105546.256622758,60555.4857738309,34803.301927,20035.2748726527,11550.4570620354,6669.24080547124,3857.87794584711,2236.25106438462,1298.63766602993,754.886473515419,438.928946107761,255.616083933272,149.727993902082,88.5023050304347,52.6720026724644,30.9475695942855,17.6507397363237,322.554311183482,59115.5853929678,216363.055212336,250166320.514234,-301385.516658188
"83","11-0.576057",0,0.318057,11,19,103558.249579106,59328.648949917,34038.8685721769,19563.2981063938,11262.0364527301,6492.63208541716,3748.84964347423,2168.55333068666,1257.01998922571,729.97774308953,424.329540594813,246.726527219815,143.684460206234,84.1636631410057,49.7480664347596,29.6074807012145,17.3959508471719,362.622268336533,57648.06965579,210924.232515754,244453721.039747,-306824.33935477
"84","11-0.576057",0,0.318057,11,20,101762.609873127,58211.1695074738,33349.2508294561,19133.6021644903,10996.7334019741,6330.50786020132,3649.57604449636,2107.26738759343,1218.9663887875,706.584013967963,410.328084072223,238.520049488909,138.687547890735,80.7665299737018,47.3092706895219,27.9639057213953,16.6426729381044,407.667499501293,56331.6641070977,206056.753521497,239370853.672244,-311691.818349027
"85","110-0.576057",0,0.318057,110,0,176958.348523671,136969.251701554,89942.9181316662,50668.5416070175,28549.2727914244,16089.5841424226,9069.77057667427,5113.97875849846,2884.31718249883,1627.27126598835,918.379598282211,518.493810373965,292.845895219848,165.472418969579,93.5451845580588,52.9111236627982,29.9450341270776,39.1988840684049,1362.13283223821,5870.7925069467,586703772.311464,0
"86","110-0.576057",0,0.318057,110,1,177968.601181278,136717.176350904,105821.790809874,69489.4697103091,39146.2736633932,22057.0320387745,12430.7359950189,7007.26150384225,3951.03560591202,2228.40970308268,1257.2220214472,709.535698897112,400.585845771879,226.25134238894,93.0137682762967,52.5827214833084,29.7418930976936,44.0682011193458,1298.28865800804,5595.62411601467,766773589.319583,-275.168390932029
"87","110-0.576057",0,0.318057,110,2,209034.232491418,137497.692737395,105627.038595831,81757.4110327257,53687.2329798236,30244.2243870906,17041.157787587,9603.92736133161,5413.77682799495,3052.55127101234,1721.6587117825,971.323739469945,548.183897977566,309.490714492875,127.178233473669,52.2840068624799,29.5572948159092,49.5423886686716,1509.94173672726,6507.84888529447,964292987.726524,637.056378347768
"88","110-0.576057",0,0.318057,110,3,237527.893613103,161498.851370001,106230.061834615,81606.9464007134,63165.3859532903,41478.5002252256,23366.5435602383,13165.9172562716,7419.94848886608,4182.65816499987,2358.38655774607,1330.14531203851,750.440089946751,423.524265895259,173.967950554939,71.4882081966987,29.3893842197174,55.6965842184155,1914.83312237092,8252.93075741865,1172644074.23296,2382.13825047195
"89","110-0.576057",0,0.318057,110,4,259825.780879415,183512.918097885,124773.242559208,82072.8392798475,63049.1376959968,48801.276021706,32046.0915089555,18052.880145459,10171.9248985097,5732.61682497694,3231.50175581201,1822.07820997969,1027.66392609034,579.786435474755,238.067396202218,97.7891949678583,40.1842655900125,62.6152589118233,2534.08308578255,10921.8980997228,1391217031.94459,5051.10559277608
"90","110-0.576057",0,0.318057,110,5,276142.210746906,200740.159485896,141781.205552456,96399.2122957654,63409.0843130884,48711.4631723803,37703.6331751042,24758.6575074813,13947.5691261794,7858.78067793838,4428.99242647314,2496.64284908553,1407.72893755623,793.968249505683,325.903987473001,133.820160256226,54.9683238893012,70.3933769658056,3417.13532100197,14727.8532335185,1620438840.43791,8857.06072657179
"91","110-0.576057",0,0.318057,110,6,289176.302720213,213346.155406526,155090.890111188,109539.4834122,74477.5717985719,48989.5562125583,37634.2441959333,29129.6472241941,19128.4207436485,10775.825406368,6071.65648194925,3421.81843173084,1928.89436147734,1087.6046652549,446.297813485372,183.194022060606,75.221704343718,79.1376991290273,4620.91180724093,19916.1298892084,1858791531.4786,14045.3373822617
"92","110-0.576057",0,0.318057,110,7,300431.459074091,223416.232719946,164830.222455426,119822.482243123,84629.6826117213,57541.0168704781,37849.0975528569,29076.0376297259,22505.4265583692,14778.5266642781,8325.35133097664,4690.93284894511,2643.68060549086,1490.25458691533,611.353897768524,250.868644238397,102.975265749155,88.9682480566128,6263.81442225376,26997.0401599137,2102326058.05483,21126.247652967
"93","110-0.576057",0,0.318057,110,8,310060.737798352,232111.91285557,172610.316174722,127347.043976186,92574.278480254,65384.4892805385,44455.9152847157,29242.0323088873,22464.0080412879,17387.5852555287,11417.8192383863,6432.12674392762,3624.19235322877,2042.49503101579,837.687607899863,343.648386455911,141.015874961427,100.019955714882,8508.25001316032,36670.557556721,2345744086.13402,30799.7650497743
"94","110-0.576057",0,0.318057,110,9,318120.868182821,239551.447686563,179328.557187432,133357.90728906,98387.718998913,71522.4461695833,50515.7446718906,34346.4281879209,22592.2547389631,17355.5855067107,13433.5654662742,8821.35270463605,4969.43045466594,2800.03373234293,1148.10770703314,470.872919694536,193.16833334146,112.444515428035,11577.0354503301,49897.0227909225,2583477798.03089,44026.2302839758
"95","110-0.576057",0,0.318057,110,10,324757.053223981,245778.665991764,185076.306326951,138548.388263625,103031.683335286,76013.8825964364,55257.9008992445,39028.2234798337,26535.8866578907,17454.668293868,13408.8426129088,10378.7086294397,6815.33504033537,3839.35827556187,1573.92809247468,645.363287025153,264.682567117742,126.412463987566,15775.9282596901,67994.2507992644,2810303034.32394,62123.4582923177
"96","110-0.576057",0,0.318057,110,11,330175.87675965,250905.750913944,189887.425498838,142989.071844164,107041.824188576,79601.7873007925,58727.9632679426,42691.9907709935,30153.0193781232,20501.4995116162,13485.3935018504,10359.6078708055,8018.54080253218,5265.49535737439,2158.14323134085,884.72135591314,362.765417990429,142.115522403003,21524.5722305467,92770.9063136563,3021557913.8753,86900.1138067096
"97","110-0.576057",0,0.318057,110,12,334575.162298999,255092.30814123,193848.586864321,146706.119577462,110472.675150196,82700.003004122,61499.9613357821,45372.9444121633,32983.6285188225,23296.0790051658,15839.3607737172,10418.7507226154,8003.78364748177,6195.08639249123,2959.7897225445,1213.11476363865,497.311078791472,159.769227422583,29399.0008134895,126709.69350614,3213116208.8706,120838.900999193
"98","110-0.576057",0,0.318057,110,13,338116.580748598,258491.175173608,197083.101017066,149766.49396204,113344.448506456,85350.662099139,63893.6280162133,47514.5769027857,35054.9205194901,25482.9941312284,17998.4395661774,12237.4146133954,8049.47713280326,6183.68508485982,3482.32251484009,1663.7285966668,681.904429875916,179.615889943558,36857.9711003833,158857.855442652,3384396791.62751,152987.062935705
"99","110-0.576057",0,0.318057,110,14,340977.289989826,261227.258182664,199709.049480847,152265.464174633,115708.879164444,87569.3805018772,65941.5145949643,49363.9123673401,36709.5355706702,27083.2644552454,19688.0397655959,13905.5085941933,9454.56818362495,6218.98765375754,3475.91372120138,1957.44971564243,935.199153603138,201.927920918619,40939.9821620928,176451.32311862,3538107166.71595,170580.530611673
"100","110-0.576057",0,0.318057,110,15,343332.276818547,263437.428502881,201822.934168292,154294.259437509,117639.57163587,89396.1283548858,67655.6858543077,50946.0997739788,38138.3233331512,28361.6121547595,20924.4009880136,15210.885652431,10743.3296398957,7304.5543002985,3495.75766246639,1953.84726606108,1100.30285045111,227.011570409106,43080.5209468645,185677.045280986,3675352995.03134,179806.252774039
"101","110-0.576057",0,0.318057,110,16,345284.667395224,265256.880098425,203530.501219836,155927.436668253,119207.009182889,90887.7721529747,69067.0225358038,52270.4603159623,39360.7137798199,29465.486767745,21912.0463256331,16166.0924380328,11751.8577311919,8300.24525673646,4105.96596871228,1965.00175190232,1098.27787606158,255.211131106419,47352.7105934678,204090.182657846,3795037621.01922,198219.3901509
"102","110-0.576057",0,0.318057,110,17,346881.658896288,266765.287749177,204936.200847603,157246.694830779,120468.794124547,92098.7669284267,70219.4594222091,53360.8523069838,40383.9084201469,30409.8997986143,22764.8945884696,16929.1425168903,12489.845939424,9079.42925151779,4665.65421448543,2308.00618944463,1104.54792860411,286.91366401827,52793.9400076031,227541.881432769,3898399358.5405,221671.088925823
"103","110-0.576057",0,0.318057,110,18,348187.791182914,267999.115768614,206101.589406647,158332.731660966,121488.046690833,93073.6159582963,71155.0682118297,54251.2195507247,41226.3400735377,31200.4150992483,23494.5435932589,17588.0490184684,13079.3747922081,9649.59542254908,5103.641644575,2622.61277538499,1297.35429156159,322.554311183482,58578.298658654,252472.467218799,3986062465.57729,246601.674711852
"104","110-0.576057",0,0.318057,110,19,349245.677914421,269008.227345762,207054.839051704,159233.105305235,122327.113567728,93861.0856313213,71908.231924331,54974.0664407029,41914.2335608761,31851.273778034,24105.2919454363,18151.7723606802,13588.4428137316,10105.0626033995,5424.13798131519,2868.81006665545,1474.19792668264,362.622268336533,63867.0104689753,275266.815121283,4058100290.03709,269396.022614337
"105","110-0.576057",0,0.318057,110,20,350082.245523937,269825.545590634,207834.473844873,159969.581436014,123022.737952405,94509.3446998292,72516.627239139,55555.9571339774,42472.7016216166,32382.7370065491,24608.1422574415,18623.6336255896,14023.9727801518,10498.3661296467,5680.16082234751,3048.964391978,1612.58798554008,407.667499501293,68100.7270880244,293514.133749385,4117306714.10018,287643.341242438
